reading_id,sensor_id,robot_id,timestamp,reading_type,value,unit,threshold_min,threshold_max,alert_triggered,alert_level,battery_level_pct,signal_strength_dbm,location_x_m,location_y_m,floor_level,zone_id,status_code,calibration_offset,packet_loss_pct
92543894,746166,825806,2023-11-12 14:31:40,Temperature,30.5852,°C,6.45,56.69,0,None,47,-83,141.04,121.35,1,209878,CALIB,0.1549,3.09
66858888,746042,838266,2023-07-02 02:31:22,Position,50.6015,°C,40.42,69.42,0,None,22,-63,182.82,20.74,1,277844,TIMEOUT,0.3335,1.23
26924685,720202,848709,2023-11-29 21:11:59,Distance,1.8396,Pa,-27.77,22.73,0,None,84,-27,124.99,108.95,2,245770,ERR,0.5463,1.17
38217065,716051,864872,2025-02-12 08:26:03,Distance,67.4219,A,44.7,77.48,0,None,50,-89,136.75,42.83,2,234644,TIMEOUT,0.6835,0.92
10550960,726449,864872,2023-06-26 14:29:40,Distance,53.9047,g,42.12,73.2,0,None,99,-88,98.95,100.75,2,226038,TIMEOUT,-0.5078,0.54
24410457,753740,869457,2025-07-11 06:36:25,Position,14.2335,deg,-4.7,25.16,0,Warning,28,-27,122.82,58.61,2,225182,OK,0.6051,1.01
12114306,716845,865536,2023-08-24 04:06:35,Position,30.9151,A,2.83,48.27,0,Info,96,-66,27.89,125.34,1,244709,TIMEOUT,0.6092,0.23
97083782,719835,878159,2025-08-10 12:40:18,Torque,55.745,Pa,32.3,75.96,0,None,89,-72,40.68,134.75,3,203662,TIMEOUT,0.075,0.85
80310250,737981,879091,2025-11-21 04:35:39,Distance,41.9236,°C,24.76,61.62,0,None,73,-77,68.48,77.06,3,281958,CALIB,0.4411,0.23
47449661,702840,870368,2026-02-28 13:32:27,Position,50.1952,Nm,28.85,72.31,0,None,86,-75,186.78,90.1,1,246592,ERR,0.0727,3.08
77840477,711165,809083,2024-12-15 11:05:37,Current,35.1194,m/s²,18.55,63.47,0,None,52,-79,81.71,77.08,2,247579,CALIB,-0.4467,1.81
98100851,762362,876985,2024-07-18 05:25:16,Temperature,58.8612,A,38.67,69.73,0,None,66,-55,72.67,76.76,1,206852,TIMEOUT,-0.2963,2.13
12126282,711165,867256,2025-11-03 11:29:27,Torque,68.5033,Pa,40.3,87.31,0,Info,34,-87,147.93,132.69,3,201248,OK,0.3307,2.77
77548857,767254,850576,2025-11-12 02:44:49,Distance,46.7004,Pa,16.76,65.15,0,None,70,-81,98.07,94.13,2,265436,OK,-0.622,2.1
97311952,702995,822256,2024-12-10 14:15:07,Speed,39.1814,lux,29.12,55.59,0,Info,94,-81,114.88,70.98,3,292831,ERR,0.1666,0.18
37793415,745918,800340,2025-07-25 06:45:58,Luminosity,44.702,°C,20.75,73.82,0,Info,57,-33,193.85,47.7,2,206263,ERR,-0.1526,1.75
86670605,700855,875817,2025-05-03 03:06:15,Speed,49.0017,g,32.19,69.65,0,None,49,-32,97.83,135.62,1,290883,CALIB,-1.0325,0.19
98736355,714783,828561,2024-09-09 21:44:55,Speed,61.0976,m/s,47.53,76.28,0,None,91,-44,198.58,131.89,2,226839,CALIB,0.0595,0.75
69662788,718187,809234,2024-04-22 19:24:34,Distance,-2.3627,m/s,-14.46,20.33,0,None,24,-35,146.74,105.39,2,249129,OK,0.1929,4.46
65815844,708563,850576,2023-07-05 13:51:11,Distance,40.4792,g,24.4,65.32,0,Info,95,-22,134.82,69.5,3,278923,OK,0.6579,0.16
39720262,701860,856821,2025-05-13 21:01:21,Temperature,49.2925,A,24.79,72.5,0,Info,20,-89,43.19,148.94,1,275124,ERR,-1.1817,2.81
82525227,743330,847982,2024-04-19 05:37:51,Acceleration,18.0819,g,-4.36,43.94,0,Critical,29,-61,34.05,35.21,2,294355,CALIB,0.2455,2.75
85713977,733485,872589,2025-04-12 13:34:40,Speed,46.0062,deg,35.16,68.09,0,None,76,-73,35.3,6.01,2,223455,TIMEOUT,-0.6447,1.19
18759808,726727,867591,2025-10-03 10:43:11,Current,44.6397,m/s,33.28,65.97,0,None,40,-89,25.02,75.74,1,293135,TIMEOUT,-0.0078,1.46
41771621,745918,882825,2025-01-31 06:45:32,Temperature,34.4744,g,7.45,53.07,0,None,50,-76,134.55,7.89,1,263425,TIMEOUT,-0.2312,4.52
34758003,716385,864872,2023-09-10 10:28:13,Distance,89.7062,g,61.5,119.05,0,None,84,-24,48.14,109.54,1,289306,TIMEOUT,-0.0326,2.26
47012468,705024,828930,2025-04-14 16:57:07,Current,51.0727,Nm,21.29,66.0,0,None,7,-89,167.29,63.25,2,271350,OK,-0.0107,0.07
19533201,758149,863757,2024-10-05 02:03:07,Pressure,55.5688,m/s,42.48,79.69,0,None,6,-33,61.01,25.93,1,295302,CALIB,-0.5822,0.43
42803603,736710,866838,2023-05-20 02:19:04,Luminosity,58.3488,lux,39.29,81.51,0,None,27,-76,103.27,5.85,3,273893,WARN,0.2864,3.89
14837699,718740,817231,2023-01-18 21:55:05,Pressure,44.457,Nm,31.59,58.06,0,None,46,-23,21.19,122.75,2,232340,CALIB,0.448,5.63
19590928,762362,872589,2025-01-09 14:41:35,Vibration,55.8665,m,28.9,67.47,0,None,92,-49,155.27,51.61,1,229629,TIMEOUT,0.8179,2.78
16705577,730175,829179,2025-07-26 08:57:41,Vibration,46.3664,m/s²,34.64,59.14,0,None,75,-84,77.41,111.98,2,223789,CALIB,-0.0573,2.18
42480145,770388,891374,2024-07-16 02:19:05,Current,45.8692,m,21.43,66.34,0,None,65,-33,54.42,126.04,1,254274,WARN,0.1976,8.29
67327690,702840,855548,2026-03-13 13:26:46,Current,54.4157,A,39.71,69.1,0,Warning,17,-36,143.4,47.4,2,223735,CALIB,-0.514,0.93
80741739,717795,809234,2025-05-22 04:14:50,Position,65.9103,m/s²,38.9,88.41,0,None,84,-56,122.94,13.63,2,284164,WARN,0.3181,3.88
50125547,727882,811596,2023-06-03 16:25:21,Temperature,35.8106,m,14.0,55.44,0,Critical,5,-23,33.98,122.42,1,269483,CALIB,0.1995,1.37
37501591,718381,876985,2026-03-02 11:00:55,Current,44.1642,g,20.91,70.97,0,Info,87,-41,105.22,124.14,1,239530,WARN,-0.2896,1.34
13934469,727710,891690,2024-05-20 02:32:04,Torque,32.5104,m,12.72,51.95,0,None,8,-77,148.89,138.44,2,257708,WARN,-0.5277,0.58
39500820,718187,817231,2024-08-26 03:37:53,Speed,-2.9675,lux,-16.46,17.97,0,Info,41,-37,122.59,72.45,3,247540,TIMEOUT,-0.7751,0.74
16144901,758399,824371,2024-10-01 22:06:26,Temperature,30.9723,g,1.7,49.02,0,Info,65,-53,89.78,27.0,2,280354,OK,-0.4107,0.11
77539759,765466,878159,2026-01-11 22:54:46,Acceleration,48.8952,g,28.57,75.56,0,Info,6,-83,19.86,127.91,2,282207,WARN,0.5936,0.87
18066389,720202,830588,2024-12-07 19:36:47,Position,25.5464,lux,9.15,46.62,0,None,18,-49,113.0,22.88,3,269467,WARN,0.4491,4.92
80606418,749636,830885,2025-03-19 07:57:07,Speed,34.2295,deg,23.68,59.84,0,None,93,-39,77.07,41.3,3,218664,CALIB,0.4276,1.69
58124034,710409,882825,2023-08-16 23:37:50,Acceleration,39.0122,m/s,19.63,61.13,0,None,92,-66,126.08,47.24,1,227087,ERR,-0.7388,0.06
99525774,714844,834687,2024-04-19 01:18:58,Speed,57.515,m,35.12,79.97,0,None,23,-50,117.2,50.29,2,268453,CALIB,0.3383,2.64
43764111,754075,866838,2024-03-14 06:44:32,Position,50.8823,m/s²,32.71,80.79,0,Critical,90,-49,15.72,117.27,2,265000,TIMEOUT,-0.0092,0.64
52685497,758399,882825,2024-01-23 14:33:11,Distance,98.9877,Nm,77.52,128.64,0,None,52,-51,116.42,55.19,1,269756,ERR,-0.163,1.03
99396276,718187,878159,2023-12-13 13:56:58,Acceleration,64.4068,A,40.07,77.19,0,None,57,-36,16.8,126.06,3,265560,OK,0.1359,5.0
24757390,714047,829179,2023-06-10 12:49:04,Speed,49.2621,deg,20.44,69.76,0,None,98,-37,64.68,18.98,3,240952,ERR,0.6203,1.67
62180777,701860,813510,2023-06-27 05:24:37,Acceleration,21.9561,°C,-0.02,39.28,0,None,97,-75,163.85,86.14,2,254955,CALIB,1.1285,1.46
85044838,769037,850576,2025-08-24 21:48:45,Speed,37.297,Nm,19.41,52.78,0,None,87,-53,109.18,24.97,2,229330,OK,-0.8269,1.65
33541910,763527,863757,2023-03-23 23:03:33,Vibration,43.6505,Pa,18.07,57.98,0,None,26,-33,196.28,144.16,1,294648,WARN,-0.147,2.31
38087345,704246,834114,2023-12-25 10:06:10,Torque,46.0543,m,29.57,71.3,0,None,49,-68,63.17,9.26,2,299086,ERR,-0.0955,4.09
35572885,711165,802030,2025-12-15 22:56:33,Torque,53.1635,lux,31.25,82.16,0,Warning,44,-85,91.54,110.95,2,247469,CALIB,-0.4745,0.81
46871980,758399,865277,2024-03-18 22:19:37,Distance,45.7019,Nm,29.96,61.8,0,None,65,-23,194.19,116.1,2,214148,WARN,0.5806,8.46
52680672,744149,809271,2023-06-28 18:13:47,Acceleration,67.6887,Pa,41.6,93.59,0,None,93,-81,177.97,109.31,1,299941,CALIB,1.0183,2.85
12117524,701359,848709,2025-03-05 17:19:26,Acceleration,32.3612,lux,8.74,62.27,0,Warning,94,-23,179.19,12.91,1,209558,OK,-0.0097,2.39
33199518,749963,800372,2025-07-06 02:04:40,Luminosity,20.0949,°C,5.12,36.85,0,None,26,-88,160.83,66.2,3,201868,OK,-0.9214,1.05
89008427,716385,830885,2024-12-14 15:01:17,Distance,67.9097,A,40.99,96.93,0,None,26,-48,169.72,117.5,3,226745,CALIB,0.378,0.32
71578093,707234,870368,2023-08-14 09:43:57,Vibration,71.9747,Pa,53.51,97.3,0,None,26,-85,61.72,36.47,3,293640,ERR,-0.2629,1.72
33213044,710409,867591,2024-09-29 00:26:39,Distance,76.5879,deg,53.64,87.85,0,Info,23,-67,97.63,14.15,3,248057,TIMEOUT,-0.3966,2.39
21934071,768429,816908,2023-07-13 18:53:11,Pressure,53.0873,m,38.28,68.38,0,None,58,-35,90.51,62.42,2,252526,OK,0.3332,5.94
77191018,718740,878537,2026-02-04 15:22:57,Temperature,42.837,°C,32.79,59.13,0,None,52,-39,132.88,28.0,1,292360,OK,0.5434,0.52
93311820,747979,85103,2025-11-09 14:25:31,Speed,74.6374,Nm,56.56,101.17,0,None,30,-90,86.27,7.43,1,244710,ERR,-0.8302,1.75
18671558,736710,875817,2026-03-27 17:20:13,Distance,75.5124,g,50.69,104.92,0,None,42,-65,162.37,119.53,2,247330,TIMEOUT,0.4162,1.8
92592770,742537,816908,2025-03-29 00:05:28,Distance,37.4569,°C,24.75,51.39,0,Warning,44,-30,26.21,54.32,1,221933,OK,-0.1475,1.52
30619934,758149,853609,2023-02-22 20:28:16,Speed,60.3116,lux,41.28,76.13,0,None,83,-25,34.44,69.39,3,294533,TIMEOUT,0.6311,1.28
58768430,762654,864872,2025-03-31 19:43:43,Torque,63.3169,lux,39.11,74.47,0,None,35,-37,134.26,52.19,2,297911,CALIB,0.1553,3.82
57271256,759506,891374,2023-05-20 01:26:47,Position,66.5143,m,55.2,85.84,0,None,51,-83,105.29,54.3,2,204749,WARN,-0.0275,0.67
10889284,743330,817231,2024-07-24 22:29:44,Pressure,49.7303,m,34.36,78.76,0,Info,52,-62,76.3,71.05,1,280011,CALIB,-0.5022,1.44
77680490,769549,800372,2024-08-12 17:33:46,Distance,79.6412,A,60.6,103.6,0,None,12,-63,177.0,136.23,1,238261,WARN,-0.2184,0.41
15301522,710877,47344,2023-11-05 07:52:15,Luminosity,65.7494,Pa,48.38,93.05,0,None,26,-41,98.29,138.95,2,259129,TIMEOUT,0.4962,0.66
10935200,737673,830588,2025-06-17 20:58:15,Acceleration,41.729,m,28.2,63.73,0,None,29,-54,198.53,20.32,2,239114,TIMEOUT,-0.2222,0.51
74283889,744957,867363,2023-10-08 03:51:11,Acceleration,37.0416,m/s,15.34,58.1,0,None,65,-45,132.65,5.49,2,240208,ERR,0.2188,0.84
63920500,742390,897849,2024-12-31 19:20:47,Speed,68.13,deg,39.59,84.18,0,None,39,-89,154.06,35.16,2,255531,WARN,-0.0656,1.4
95192041,744788,865536,2025-01-03 08:00:45,Speed,44.3491,m/s,31.76,70.93,0,Warning,41,-49,103.89,135.05,3,245457,ERR,-0.3034,3.58
38994588,727710,817231,2026-04-04 16:45:22,Distance,44.255,m/s²,18.84,62.18,0,None,72,-70,55.77,94.76,2,220145,ERR,-0.0966,0.01
52499502,746514,816908,2025-12-18 08:46:51,Position,74.9655,deg,50.26,97.9,0,None,47,-69,140.27,123.91,3,200224,CALIB,-0.7277,0.31
99429084,712656,830210,2023-11-12 21:30:31,Distance,64.8104,m,51.41,85.49,0,None,45,-90,68.84,20.41,2,213803,TIMEOUT,-0.5408,4.27
65892945,717680,878159,2025-06-26 12:37:12,Temperature,62.4314,m/s,35.21,86.1,0,None,34,-66,37.26,3.58,2,262582,TIMEOUT,0.1725,1.92
38398890,747277,834114,2025-11-03 06:50:42,Position,48.3522,Nm,27.47,61.63,0,Warning,75,-72,84.22,19.14,1,211157,WARN,-0.2929,4.46
35667668,722298,800372,2023-03-17 23:19:34,Current,49.292,m/s²,36.32,66.35,0,None,97,-72,108.84,36.34,2,244209,OK,-0.1401,2.33
59769895,764863,891194,2024-01-03 00:00:31,Torque,64.1217,m/s²,37.29,90.88,0,None,29,-89,82.6,2.64,3,241162,ERR,-0.2385,0.47
40879126,725778,817231,2024-01-12 14:05:26,Acceleration,30.3149,Nm,0.57,40.72,0,None,24,-50,100.51,30.95,2,206689,CALIB,-0.6779,1.07
47034328,719401,865536,2024-06-29 02:06:49,Torque,50.1436,m,24.49,66.26,0,None,33,-50,130.27,113.29,2,284659,ERR,-0.2591,6.69
93276026,717680,810581,2024-05-29 10:06:15,Distance,5.2073,Nm,-12.38,24.55,0,None,73,-30,59.27,8.27,1,298222,ERR,-0.0556,2.52
44850217,728130,892723,2025-12-15 01:50:11,Distance,50.8373,°C,35.04,65.73,0,None,65,-81,155.39,29.75,3,200099,ERR,0.4041,1.43
56419383,740242,867591,2023-11-22 05:16:39,Speed,46.4922,Nm,36.01,61.96,0,None,75,-58,54.57,109.45,1,217207,TIMEOUT,0.3437,0.45
40029015,731656,819596,2024-07-14 07:04:58,Luminosity,50.2645,A,39.19,62.3,0,None,39,-59,62.39,91.19,1,284364,ERR,-0.4624,0.26
84589684,762579,897849,2024-11-11 03:40:27,Distance,32.2142,g,14.47,53.84,0,Info,60,-46,5.74,95.64,1,216056,CALIB,-0.5757,2.86
80693768,730282,834687,2023-01-17 19:28:41,Torque,43.301,g,29.28,54.45,0,Info,5,-73,63.95,149.67,1,202403,WARN,0.1934,8.81
29333031,770058,836048,2025-01-20 07:15:41,Torque,56.2488,deg,43.09,76.07,0,None,22,-48,131.18,140.31,1,269698,TIMEOUT,-0.6513,2.3
63863014,700048,816908,2024-06-03 01:20:47,Acceleration,65.2162,Pa,47.63,90.68,0,Warning,84,-35,22.5,138.22,2,294400,TIMEOUT,-0.1799,1.08
84908268,755964,830210,2023-11-02 09:48:14,Distance,35.1173,m/s²,8.38,59.59,0,None,43,-77,180.34,139.33,1,270036,TIMEOUT,-0.3043,0.5
12016160,744149,805208,2023-07-09 10:36:22,Speed,53.389,A,43.28,79.52,0,None,76,-26,124.75,63.33,3,217075,CALIB,-0.4787,2.28
23790279,754949,830588,2023-01-17 02:27:28,Pressure,53.2135,g,36.07,63.96,0,Info,71,-67,9.51,9.52,3,289389,WARN,-0.9191,0.24
46185771,732221,878537,2023-03-04 13:16:06,Acceleration,45.1216,g,30.83,68.78,0,None,85,-47,136.33,81.0,1,261711,CALIB,0.9725,0.07
39745128,704540,867591,2025-03-13 20:35:34,Acceleration,69.5629,deg,54.69,93.98,0,None,38,-63,10.23,84.67,3,231855,CALIB,-0.0181,0.09
32371814,768888,850064,2024-07-13 05:36:20,Position,34.7883,m/s,13.78,56.77,0,None,30,-40,194.47,144.89,3,253606,OK,-0.2244,2.15
54394377,768928,870368,2025-05-19 17:23:43,Speed,38.5855,°C,19.21,67.95,0,None,78,-41,74.85,90.27,3,262573,ERR,0.5121,0.92
51065322,768928,865277,2026-02-15 06:03:42,Acceleration,71.6856,m/s,55.19,100.9,0,Warning,62,-31,138.6,124.1,1,246780,OK,-0.3766,1.8
49070380,737981,853609,2026-03-29 20:29:39,Temperature,25.7419,deg,-3.96,37.85,0,Info,41,-42,151.99,107.95,2,255045,OK,0.0136,3.0
69098285,708520,827981,2024-03-09 21:27:21,Temperature,45.5617,Nm,30.09,66.37,0,None,72,-27,155.82,27.83,1,292253,WARN,-0.4404,0.45
39519863,727710,856821,2024-05-25 04:24:27,Vibration,53.3228,°C,39.34,77.34,0,None,90,-82,38.61,91.38,3,248215,WARN,0.3428,0.64
26390159,725804,867256,2024-03-21 16:10:54,Position,73.2259,m/s²,60.3,97.84,0,None,66,-84,17.34,126.74,1,240710,OK,0.1461,1.94
60777759,745247,865536,2025-08-28 21:48:56,Acceleration,31.2301,m,14.79,56.84,0,Warning,26,-66,123.65,16.37,1,245357,TIMEOUT,-0.2656,0.05
55804467,707610,848130,2024-11-12 14:18:56,Speed,71.9434,A,56.96,98.62,0,None,31,-32,72.77,21.13,3,230942,WARN,0.3194,0.81
59977819,760210,867256,2024-11-21 09:56:32,Speed,53.556,m/s,32.31,80.85,0,Warning,9,-74,170.51,102.81,3,287277,CALIB,-0.2416,1.31
80470229,700108,853532,2025-03-28 23:44:50,Speed,58.2723,m/s,30.64,70.17,0,Info,32,-90,25.26,99.3,1,256770,TIMEOUT,-0.592,0.43
56345013,730282,802030,2025-08-29 10:00:33,Temperature,-22.6649,A,-36.71,4.62,0,None,94,-29,152.65,92.15,1,271753,WARN,0.3428,0.53
87549742,754805,867591,2024-05-19 01:56:14,Speed,38.0819,m,8.22,62.55,0,None,23,-29,140.17,53.03,2,289681,CALIB,-0.6067,0.24
76043978,730575,891194,2026-01-30 12:40:02,Acceleration,88.8701,m/s²,72.54,116.89,0,None,22,-38,198.44,66.87,2,245328,WARN,0.1253,0.05
63508699,769549,856821,2024-01-27 12:59:37,Position,48.8612,lux,27.39,74.24,0,Warning,74,-76,82.83,35.38,2,270164,CALIB,-0.4608,0.48
70246622,757925,827981,2026-03-31 15:02:43,Speed,37.1247,Nm,18.45,47.13,0,None,23,-39,48.2,23.71,3,253811,TIMEOUT,0.7433,4.92
29839201,747979,810581,2024-04-20 10:19:39,Temperature,60.4192,m/s²,48.81,86.68,0,None,42,-33,106.27,68.68,2,284327,TIMEOUT,0.5915,1.03
24439137,762012,830588,2025-11-15 05:15:14,Luminosity,41.4869,°C,13.0,67.56,0,None,96,-63,168.56,85.85,3,276848,ERR,0.8334,0.8
32134240,739065,827981,2023-10-31 15:40:22,Torque,14.7191,g,-4.78,36.76,0,None,20,-35,172.21,79.77,1,276777,OK,-0.0027,0.0
18722421,728130,866838,2023-06-21 20:21:18,Torque,61.6365,g,45.62,90.82,0,None,95,-76,77.09,79.72,3,209364,OK,0.3398,1.07
93077213,710877,834687,2025-03-24 18:14:05,Distance,30.0619,m/s²,17.9,59.14,0,None,33,-34,152.43,11.31,1,259517,OK,-0.0897,0.39
54932906,762012,870368,2024-08-07 01:25:10,Distance,44.7767,lux,33.08,65.95,0,None,16,-22,56.75,135.39,2,209058,TIMEOUT,-0.2892,1.05
48572460,732221,834675,2023-03-17 05:44:52,Vibration,70.2931,Pa,57.36,84.69,0,None,32,-77,132.94,58.4,3,227506,WARN,-0.1036,3.48
76359126,718292,847982,2024-12-09 11:10:14,Current,49.9908,Nm,25.01,76.24,0,None,70,-38,188.55,60.43,1,287335,TIMEOUT,-1.5856,4.19
34179125,717795,876985,2026-03-08 13:11:55,Speed,60.1565,m/s,39.77,73.96,0,None,68,-64,97.91,131.93,2,233362,CALIB,-0.3379,1.4
60009401,725804,891374,2025-06-20 16:58:30,Distance,1.0837,m/s,-10.38,25.08,0,None,38,-84,68.79,39.34,3,268278,CALIB,0.2763,0.18
12306984,707234,830588,2025-12-27 01:51:07,Torque,103.6863,m,89.73,127.49,0,None,82,-63,36.31,140.24,3,267484,CALIB,-0.3808,1.44
56650380,700140,876985,2026-02-14 09:37:09,Acceleration,35.025,m,7.03,57.79,0,Warning,47,-27,183.27,58.72,2,276204,OK,0.4442,0.28
91646847,716393,822256,2025-06-03 16:32:39,Luminosity,82.4799,m,55.67,96.94,0,None,59,-83,79.45,111.02,3,258823,TIMEOUT,0.2386,0.71
35617090,745464,829179,2024-07-30 04:40:45,Current,67.6493,m/s,39.47,80.61,0,None,24,-48,63.4,82.14,1,290808,TIMEOUT,-0.23,0.21
34074254,716393,810581,2025-01-29 09:08:21,Speed,50.7429,m,28.1,75.13,0,None,46,-66,78.1,24.66,1,286668,CALIB,-0.5157,3.5
98585163,707537,864872,2025-07-13 02:41:44,Temperature,41.9742,A,22.4,60.95,0,None,81,-62,172.37,59.82,3,233206,ERR,0.5949,0.05
48789508,753740,838266,2026-04-24 19:42:11,Speed,67.2641,g,41.26,82.26,0,None,83,-58,74.36,94.92,2,236128,OK,-0.171,1.94
32063757,764863,819596,2025-06-01 17:25:20,Acceleration,68.716,m,47.46,97.35,0,None,72,-63,88.48,98.14,2,252535,TIMEOUT,-1.1714,6.58
73897015,742855,819596,2025-05-16 20:55:48,Temperature,73.9566,Nm,51.42,101.24,0,Warning,99,-45,198.11,94.17,3,233459,CALIB,-0.5229,5.02
96190568,762771,805208,2025-11-10 18:33:13,Speed,33.1131,Pa,11.92,47.41,0,None,14,-42,43.47,29.32,3,231153,WARN,0.6555,0.33
51929403,758220,830588,2024-08-28 08:18:46,Temperature,37.398,m/s,18.25,49.26,0,Info,13,-66,31.49,49.33,2,298123,ERR,0.251,0.98
73067959,744788,899533,2024-04-20 09:52:03,Position,67.9019,Nm,48.75,82.33,0,None,90,-84,188.62,56.06,2,287626,WARN,-0.3082,1.25
21922698,740653,834675,2025-01-20 19:40:26,Position,82.7847,Pa,65.51,98.35,0,None,91,-39,151.69,95.05,2,281305,ERR,-0.281,2.11
18935510,747714,830588,2024-08-23 14:59:18,Acceleration,32.8759,A,21.45,56.98,0,None,8,-32,28.55,91.4,1,254678,ERR,0.1618,11.49
49550243,706181,882825,2025-09-19 05:35:10,Temperature,90.2957,deg,80.11,108.47,0,None,88,-26,130.39,40.4,2,272352,WARN,0.7172,3.25
47121266,713322,878537,2023-05-21 05:03:53,Distance,30.9978,A,17.37,56.81,0,None,94,-51,134.24,107.1,1,279789,TIMEOUT,0.1834,4.44
84030183,753740,853532,2024-12-01 13:01:05,Distance,10.7029,A,-11.75,25.27,0,None,85,-24,130.3,41.32,1,262632,CALIB,0.3813,0.09
74016369,746166,897849,2024-07-25 06:33:38,Vibration,45.3814,m/s,21.87,62.26,0,Critical,24,-72,100.6,45.7,1,233496,CALIB,-0.3308,2.7
10964477,745380,867363,2023-07-19 22:17:50,Torque,49.0355,Nm,29.84,73.05,0,Warning,35,-75,160.0,12.77,3,235544,OK,-0.2152,0.23
30631822,752378,853609,2023-02-28 16:23:58,Speed,38.201,m,10.43,67.48,0,None,71,-48,164.8,80.92,2,204266,WARN,-0.5195,0.65
86175457,708563,808288,2025-09-22 18:24:13,Luminosity,45.4005,lux,34.14,67.95,0,None,7,-73,117.29,16.82,3,254506,OK,-0.8293,1.89
66261187,768428,892723,2025-05-20 20:38:19,Acceleration,55.1055,Nm,29.66,82.9,0,None,72,-71,142.82,109.46,3,293525,CALIB,0.1539,1.59
74886634,705024,864872,2026-04-09 21:40:24,Position,27.0651,g,10.53,46.11,0,None,71,-21,141.85,58.07,1,204555,TIMEOUT,-0.2795,0.9
23336232,717194,834687,2026-02-12 13:02:10,Temperature,95.0846,m/s,69.72,108.99,0,None,12,-75,165.89,121.72,2,255342,ERR,0.2198,2.86
47426927,737238,875817,2024-09-08 00:54:00,Temperature,60.4426,m/s,47.83,74.44,0,None,74,-77,153.27,114.64,1,271607,WARN,-0.0882,3.18
36055828,744957,891194,2025-04-04 14:05:08,Position,35.5954,Nm,8.0,58.2,0,None,23,-76,137.78,103.63,2,212574,ERR,-0.128,0.9
94589605,707234,897849,2025-12-03 08:24:57,Luminosity,4.3497,g,-12.22,28.4,0,None,42,-86,40.64,62.37,2,288693,WARN,-0.028,2.8
68151909,769778,829179,2026-01-16 05:27:08,Speed,29.5705,A,13.59,44.97,0,None,93,-72,189.86,68.95,2,222378,ERR,-0.5146,10.26
94902062,723208,850576,2025-11-01 21:52:50,Acceleration,44.841,A,20.87,54.97,0,None,26,-66,192.02,99.91,2,275889,OK,0.8889,1.26
35900966,728130,838266,2023-07-05 01:58:36,Torque,56.1203,g,41.78,79.51,0,None,52,-82,54.93,104.99,1,259212,OK,0.3446,2.29
25263547,734524,891374,2024-04-07 10:13:59,Temperature,48.125,deg,34.22,58.71,0,Warning,36,-24,117.87,65.13,1,201913,OK,0.5299,1.43
58226852,754949,836048,2024-01-06 22:45:12,Acceleration,57.2847,A,42.41,75.96,0,Critical,86,-88,191.91,20.88,3,244822,OK,0.1991,0.68
28290281,744760,838266,2023-08-12 10:24:10,Acceleration,45.912,Pa,35.58,72.47,0,None,16,-67,177.21,46.08,3,285109,ERR,-0.3674,0.74
16540827,716322,850576,2024-04-21 00:22:51,Current,20.4213,deg,1.14,43.29,0,None,91,-80,161.56,111.36,2,223643,OK,0.5799,2.76
14149078,734676,855548,2025-07-14 16:50:35,Current,62.4746,A,35.34,72.84,0,Info,8,-57,173.04,129.39,1,262483,CALIB,-0.7985,1.24
42999373,760643,867363,2024-12-27 15:38:45,Current,86.2102,Pa,65.68,113.27,0,None,43,-47,36.55,140.05,1,288869,TIMEOUT,0.6547,0.28
82680161,700108,809083,2024-07-03 17:36:02,Distance,71.4546,m/s,56.7,96.85,0,None,78,-88,53.87,128.85,3,258552,CALIB,0.6217,0.82
46082079,754790,892723,2023-09-23 10:05:26,Temperature,55.6982,deg,27.08,79.86,0,None,89,-59,9.2,17.59,3,295700,OK,-0.1387,6.76
92377453,722298,850576,2024-12-23 22:26:53,Vibration,60.664,g,44.63,71.54,0,None,66,-50,179.77,69.85,2,204174,OK,-0.6358,7.49
39434147,769579,822256,2024-03-27 06:17:37,Speed,43.4009,Pa,20.13,64.29,0,Info,26,-75,92.49,114.13,2,267855,TIMEOUT,0.5259,1.66
41134509,704950,865536,2025-05-17 20:41:50,Distance,17.779,m,0.59,28.62,0,None,79,-85,191.24,132.81,2,217620,WARN,-0.5082,1.35
20286173,717680,875817,2025-03-27 16:15:26,Torque,69.257,Pa,53.27,93.29,0,None,84,-89,188.21,74.19,3,289761,OK,-0.0107,0.16
42755979,707270,800340,2024-04-10 03:13:10,Current,38.6464,g,17.94,65.24,0,None,89,-77,138.05,0.78,2,291500,TIMEOUT,-0.6528,0.79
27268275,739065,800340,2023-06-20 11:56:54,Speed,48.4658,g,33.1,61.69,0,None,77,-88,119.6,102.11,3,212124,ERR,0.1016,0.68
86412525,710409,850064,2025-09-02 17:01:27,Current,41.0612,Pa,27.22,59.92,0,Warning,21,-53,85.46,31.04,2,289317,TIMEOUT,0.5037,3.47
57224551,750594,809083,2023-11-17 21:51:47,Pressure,36.939,Nm,11.81,64.44,0,None,39,-29,88.7,144.45,3,278361,OK,-0.059,0.48
83552058,725804,830210,2023-12-02 02:27:32,Torque,89.1531,m/s,62.03,109.81,0,None,27,-49,72.92,80.02,3,297801,CALIB,0.6559,2.43
20410898,724857,827981,2023-05-31 04:33:06,Position,47.8782,lux,23.95,61.64,0,None,93,-36,110.29,37.82,2,258638,CALIB,0.4574,10.0
74243171,702995,825446,2023-01-10 22:51:41,Position,68.0298,deg,43.38,81.75,0,Warning,7,-35,129.5,34.11,1,227534,CALIB,-0.5773,4.66
