log_id,robot_id,technician_id,maintenance_date,maintenance_type,duration_hours,parts_replaced,labor_cost_usd,parts_cost_usd,total_cost_usd,downtime_hours,priority,completion_status,fault_code,work_order_id,scheduled_flag,warehouse_id,next_maintenance_date,recurrence_count,inspection_passed
83690146,427310,533794,2024-04-10,Inspection,23.42,Camera,669.05,230.92,899.97,0.2,Critical,Completed,FC000,7065967,1,1002,2024-06-18,1,1
61378739,245144,350969,2025-02-17,Preventive,22.33,Cable,622.74,70.13,692.87,0.31,Low,Completed,FC101,8002022,1,1006,2025-06-13,4,0
57213923,282126,200599,2026-03-11,Predictive,23.93,Motor,1170.74,8.27,1179.01,3.24,Medium,Completed,FC303,3318918,1,1004,2027-02-19,3,1
69958696,259095,455062,2025-03-16,Inspection,18.78,Cable,595.08,712.13,1307.21,13.41,Critical,Completed,FC000,9302547,1,1000,2025-09-24,6,1
80644842,433413,195735,2024-11-08,Preventive,6.49,Motor,720.64,930.7,1651.34,1.12,Medium,Pending,FC000,7901183,1,1001,2025-10-07,0,1
80389046,412748,619955,2025-11-23,Preventive,22.01,Motor,99.35,65.98,165.33,0.02,Critical,Completed,FC303,2438104,0,1012,2026-10-31,0,0
25483475,373554,664533,2024-03-08,Predictive,1.57,Wheel,887.21,32.36,919.57,1.37,High,Completed,FC000,6269493,1,1002,2024-05-28,3,1
73097506,262631,158740,2025-05-25,Corrective,5.3,Wheel,752.07,15.94,768.01,0.04,Medium,Pending,FC303,8620206,1,1000,2025-08-03,5,1
85820146,429978,298605,2023-12-23,Corrective,18.55,Motor,373.7,457.0,830.7,0.07,Critical,Pending,FC000,8688757,1,1006,2024-10-08,1,1
70160579,364234,564156,2025-08-16,Preventive,12.14,,1183.4,308.05,1491.45,6.24,Medium,Completed,FC202,1222336,1,1015,2026-04-30,6,0
13732712,364234,293378,2023-06-16,Corrective,18.15,Motor,783.9,250.11,1034.01,6.57,High,Completed,FC000,3949064,0,1002,2023-09-19,2,1
77377055,253533,392020,2023-07-08,Inspection,10.3,Sensor,468.43,7.68,476.11,1.67,High,Completed,FC404,5949590,0,1015,2024-06-03,2,1
84934706,425630,604726,2024-01-30,Preventive,18.9,Wheel,480.61,15.17,495.78,7.1,Medium,In Progress,FC101,2775039,1,1018,2024-07-13,2,0
71654937,225817,173213,2026-03-09,Emergency,4.65,Cable,723.39,252.84,976.23,0.48,Medium,Completed,FC303,4438080,1,1004,2026-06-24,3,1
94090117,238860,510916,2023-07-14,Preventive,1.52,,125.45,67.4,192.85,4.69,Low,Completed,FC606,1091256,1,1011,2023-10-07,5,1
93101740,213652,664533,2024-03-12,Inspection,21.36,Frame,1186.17,232.54,1418.71,6.99,Low,Completed,FC202,4533664,1,1007,2024-05-22,0,0
19725551,244916,613031,2025-03-16,Corrective,13.82,Motor,646.61,372.11,1018.72,3.64,High,Completed,FC000,6747693,1,1015,2026-03-14,3,1
27596903,494990,305939,2025-06-09,Preventive,14.14,Battery,571.64,104.14,675.78,3.48,High,Pending,FC101,4881542,1,1010,2026-02-11,1,1
49164505,389093,672791,2024-09-20,Predictive,18.56,Sensor,381.41,74.51,455.92,2.25,High,Completed,FC000,9186518,1,1000,2025-08-24,5,1
46779187,293125,626795,2024-06-30,Predictive,8.1,Gripper,433.11,211.6,644.71,18.65,Low,Completed,FC606,6030448,1,1009,2024-10-08,5,1
26670052,236348,218353,2024-05-21,Preventive,10.7,Battery,427.94,15.4,443.34,0.38,Medium,In Progress,FC000,1408819,0,1017,2024-12-16,5,1
46563032,320932,321882,2023-02-04,Inspection,5.17,Wheel,1151.3,881.33,2032.63,3.62,Medium,Completed,FC101,5121493,1,1009,2023-08-22,0,1
89512712,497050,158740,2024-10-14,Corrective,11.89,Camera,425.17,94.6,519.77,1.18,Low,Escalated,FC000,3963969,0,1011,2025-05-24,6,1
44096987,181042,476926,2025-12-30,Emergency,23.42,Cable,873.2,156.68,1029.88,1.08,Medium,Completed,FC000,4055389,1,1007,2026-09-18,1,1
67620218,469764,171298,2024-06-14,Inspection,19.12,Sensor,647.92,6.06,653.98,4.05,Medium,Completed,FC202,7607528,0,1015,2025-03-02,2,1
16800785,348262,688481,2023-06-04,Corrective,10.0,Frame,220.94,475.56,696.5,5.75,Low,Completed,FC101,2269595,1,1002,2024-04-27,6,1
35380257,279917,512800,2023-10-25,Predictive,4.41,Cable,610.49,215.88,826.37,0.05,Low,Completed,FC101,9596124,1,1004,2024-07-07,4,1
80115292,259095,327808,2023-09-05,Preventive,22.93,Sensor,135.25,177.15,312.4,1.39,Medium,Completed,FC000,7718188,1,1002,2023-11-27,7,0
55776323,236348,246595,2023-05-06,Preventive,23.37,Camera,694.81,76.44,771.25,5.72,Critical,Completed,FC505,5037399,0,1011,2023-07-13,5,1
21336984,364234,424049,2026-01-04,Corrective,15.2,Sensor,861.3,200.97,1062.27,1.59,Medium,Completed,FC101,1587973,1,1008,2026-02-25,3,1
77576981,465747,311097,2024-12-26,Corrective,8.69,Frame,457.74,769.08,1226.82,16.94,High,Completed,FC101,5986221,0,1015,2025-06-08,7,0
94811015,340277,374846,2025-10-25,Preventive,11.32,Motor,446.6,177.11,623.71,1.26,Low,Pending,FC000,7363458,1,1013,2026-03-30,0,1
56276376,330368,668230,2024-05-08,Preventive,23.71,Cable,126.95,259.43,386.38,0.86,Medium,Completed,FC505,8370869,1,1008,2024-12-05,2,1
76896234,378959,286676,2026-02-18,Preventive,23.8,Sensor,388.46,17.31,405.77,0.75,High,Completed,FC000,7740982,0,1011,2026-06-11,3,1
56357959,365277,106987,2023-05-26,Corrective,8.2,Sensor,427.04,48.09,475.13,3.91,Medium,Completed,FC404,3172231,1,1008,2023-12-29,2,1
50585270,429978,195735,2025-10-02,Preventive,19.45,Motor,363.76,84.03,447.79,9.44,High,In Progress,FC000,2247583,0,1003,2026-05-16,4,0
37402684,315601,402306,2025-10-28,Corrective,20.78,Motor,766.2,245.0,1011.2,2.65,Low,Completed,FC202,3339036,0,1008,2026-03-24,4,1
21049182,196966,169288,2024-09-09,Inspection,9.82,Gripper,275.33,55.88,331.21,1.87,High,Completed,FC000,8216509,0,1019,2025-07-08,2,1
29998811,419073,471816,2023-03-25,Emergency,19.31,Battery,1046.87,357.44,1404.31,6.74,Medium,Completed,FC202,9840997,0,1000,2023-10-02,3,1
55716473,226224,459285,2024-06-17,Corrective,21.61,Motor,296.67,133.57,430.24,0.02,High,Completed,FC000,9957869,1,1002,2025-03-10,7,1
92239874,335025,677729,2024-02-12,Corrective,19.07,,612.56,478.35,1090.91,6.59,Medium,Completed,FC000,4544147,1,1001,2024-04-22,1,1
30022275,214819,651637,2025-09-01,Predictive,1.18,Battery,1123.04,421.23,1544.27,1.17,Medium,Completed,FC303,3626655,1,1014,2026-07-31,0,1
35732283,225817,500242,2023-10-29,Emergency,18.22,Sensor,991.66,119.3,1110.96,3.77,Low,Pending,FC606,9321292,1,1016,2024-02-15,3,1
66033205,433413,446589,2024-03-30,Preventive,2.92,Motor,642.92,426.27,1069.19,14.29,Medium,Completed,FC404,8769710,1,1012,2024-10-21,7,1
79005394,257666,512800,2024-10-26,Preventive,22.96,Wheel,618.64,120.52,739.16,8.84,Low,Completed,FC101,7684890,1,1001,2025-09-11,2,1
83548528,237080,633019,2024-12-24,Corrective,17.99,Motor,143.48,285.58,429.06,23.85,High,In Progress,FC606,3377629,0,1018,2025-06-21,3,1
88169566,340277,512948,2025-03-13,Preventive,7.23,Motor,1141.49,243.96,1385.45,1.66,Medium,In Progress,FC000,4213638,1,1013,2025-09-16,5,1
57894062,319485,218353,2023-11-04,Corrective,3.14,Sensor,154.17,248.71,402.88,0.74,Critical,Completed,FC606,4142029,0,1019,2024-03-26,6,1
65346135,237080,184596,2025-06-06,Inspection,9.18,Motor,830.94,60.51,891.45,1.01,Medium,Completed,FC101,6191537,1,1010,2026-01-30,5,0
31213243,364234,604726,2024-08-10,Emergency,2.66,Motor,875.96,41.59,917.55,4.19,Low,Escalated,FC000,3218668,1,1000,2025-08-09,2,1
49239750,270524,359828,2024-02-29,Preventive,23.6,Motor,1098.22,212.49,1310.71,1.88,Low,Completed,FC202,9389294,0,1009,2025-02-16,6,1
54265266,465747,459285,2025-04-09,Emergency,19.26,Battery,134.81,185.16,319.97,4.61,High,Completed,FC303,3779371,0,1007,2026-04-04,2,1
84353880,356102,403740,2024-04-03,Inspection,9.53,Gripper,1184.08,437.15,1621.23,3.73,Critical,Completed,FC000,5350732,1,1018,2025-03-02,7,1
20162614,227135,279420,2024-04-30,Preventive,15.01,Battery,320.94,166.37,487.31,11.82,Low,Completed,FC101,5636469,0,1000,2024-07-05,5,1
50803819,497050,144208,2024-01-18,Preventive,14.51,Camera,148.55,74.35,222.9,0.68,High,Completed,FC000,5125993,1,1012,2024-04-14,3,1
20990954,339282,200599,2024-10-09,Predictive,18.45,Camera,126.4,56.34,182.74,6.97,Medium,Completed,FC404,7586021,1,1015,2025-01-07,2,1
35860472,353110,535226,2024-01-04,Predictive,17.46,Sensor,308.88,59.96,368.84,5.98,High,Completed,FC404,5107666,1,1000,2024-04-25,6,1
98854342,468267,533794,2026-02-25,Emergency,19.19,Battery,248.01,98.16,346.17,1.81,Medium,Completed,FC000,8753152,0,1010,2026-12-03,0,1
15789561,489713,512800,2023-03-06,Corrective,0.48,Cable,595.93,123.08,719.01,1.39,Medium,Completed,FC000,7568890,1,1016,2023-12-23,0,1
34455917,244619,243105,2025-11-25,Preventive,12.18,Wheel,623.25,83.78,707.03,2.55,Critical,Completed,FC404,3837011,1,1008,2026-06-02,7,1
78647307,377800,243105,2024-06-02,Corrective,19.97,Wheel,244.62,183.38,428.0,6.15,Medium,Completed,FC505,3598935,1,1015,2024-07-19,5,0
90149806,448730,496947,2024-12-12,Emergency,6.58,Sensor,148.35,375.0,523.35,1.19,Medium,Completed,FC000,4230811,0,1005,2025-02-02,2,1
24048789,468267,661705,2025-01-08,Preventive,21.05,Cable,811.81,93.29,905.1,1.09,Medium,Pending,FC303,1019323,1,1015,2025-02-22,1,1
57671619,371961,271436,2026-01-12,Corrective,3.38,Camera,511.58,283.58,795.16,1.4,Medium,Completed,FC404,6049755,0,1010,2026-08-07,2,1
83763725,381129,539116,2025-11-06,Preventive,18.01,,153.87,44.77,198.64,5.62,Critical,Completed,FC101,8040566,0,1006,2026-06-24,4,0
20480926,398411,491719,2024-11-06,Emergency,13.16,Frame,1153.87,256.38,1410.25,4.37,High,Completed,FC000,7344756,1,1000,2025-04-25,3,1
92159456,330368,512701,2023-12-15,Preventive,11.71,Battery,869.03,26.7,895.73,2.8,Low,Completed,FC505,8956154,0,1006,2024-01-30,7,0
81885503,349409,161688,2023-08-15,Corrective,13.05,Gripper,269.59,38.21,307.8,0.04,High,In Progress,FC505,9743233,1,1011,2024-02-01,7,1
96390744,270524,485348,2025-04-19,Predictive,10.72,Motor,220.94,83.24,304.18,3.14,Low,Completed,FC202,8494915,1,1009,2025-06-12,4,1
54076695,489713,500242,2023-07-18,Predictive,14.79,Sensor,163.28,177.17,340.45,9.93,Low,Pending,FC000,1088269,0,1002,2024-04-14,5,1
57182569,214819,332488,2024-08-20,Predictive,0.77,Battery,789.69,248.51,1038.2,2.16,Medium,Escalated,FC303,6670991,0,1012,2024-12-08,3,0
83477726,442918,258601,2024-08-29,Preventive,17.02,Motor,706.1,173.3,879.4,2.76,Critical,Completed,FC505,3136108,0,1014,2024-12-31,2,1
63371478,495019,512948,2024-09-17,Corrective,16.55,Wheel,1043.75,42.83,1086.58,6.37,Low,Completed,FC000,5068314,0,1003,2025-05-20,0,0
71418970,261510,114356,2026-01-22,Predictive,6.32,Motor,564.83,62.47,627.3,15.73,Medium,In Progress,FC000,1162469,1,1018,2026-07-12,2,0
53697342,419073,169288,2025-11-22,Preventive,10.19,Motor,506.77,340.43,847.2,1.96,High,Completed,FC101,4806304,0,1018,2026-05-20,0,1
56975416,474226,496947,2023-07-20,Preventive,20.27,,339.98,33.83,373.81,5.15,Medium,Completed,FC101,1154803,0,1001,2023-10-05,6,1
85571179,282126,108960,2023-02-14,Predictive,20.87,Camera,612.3,70.72,683.02,1.56,Medium,Completed,FC000,3191110,1,1006,2023-10-24,7,1
25764330,348893,106987,2025-10-10,Corrective,8.52,Motor,853.51,507.9,1361.41,5.88,High,In Progress,FC505,2787065,1,1003,2026-04-03,7,1
89334065,237080,322128,2024-12-13,Inspection,14.6,Camera,790.07,284.91,1074.98,8.41,Medium,Completed,FC202,7541031,1,1008,2025-06-16,6,1
66906181,371360,664533,2023-07-31,Preventive,10.5,Camera,776.51,188.17,964.68,3.88,Critical,Completed,FC000,4864704,1,1009,2024-05-05,4,1
11849592,412748,203612,2023-05-09,Preventive,18.98,Sensor,670.37,65.12,735.49,4.48,High,In Progress,FC404,3198767,0,1012,2023-09-18,3,1
50975477,356102,619955,2024-10-11,Preventive,10.48,Sensor,358.35,287.9,646.25,7.37,High,Completed,FC101,3714837,1,1004,2025-08-12,3,1
27783831,339282,403740,2024-06-29,Preventive,2.13,,530.98,10.84,541.82,0.24,Critical,Completed,FC000,4480588,1,1016,2024-09-12,0,1
13604313,497050,454008,2025-10-21,Predictive,0.43,Motor,1105.97,64.04,1170.01,1.51,High,Completed,FC000,6285095,0,1003,2026-08-13,4,1
43698618,385424,533794,2024-04-10,Corrective,3.1,Sensor,787.48,125.08,912.56,3.68,High,Completed,FC404,1838774,1,1013,2024-12-14,6,1
49189831,348893,664644,2024-10-06,Corrective,15.49,Battery,795.81,153.63,949.44,1.01,Medium,Pending,FC000,4840122,1,1000,2025-04-27,2,1
96301545,257666,664644,2023-06-30,Preventive,17.65,Frame,590.41,537.71,1128.12,6.54,High,Completed,FC505,4326422,0,1012,2024-03-26,0,1
41335357,213652,271436,2024-10-27,Inspection,9.22,,839.8,61.87,901.67,1.37,Low,Pending,FC404,3930759,1,1009,2025-05-20,4,1
97130093,373554,564156,2026-04-25,Preventive,22.04,Battery,573.78,24.91,598.69,2.87,Medium,Completed,FC000,1676685,1,1011,2026-11-20,6,1
33761516,489713,471816,2023-05-08,Corrective,20.65,Motor,946.47,19.45,965.92,0.84,High,Completed,FC202,7880598,1,1000,2023-08-11,0,1
89444535,353110,321882,2025-07-28,Inspection,20.22,Motor,155.6,583.26,738.86,1.35,Medium,Escalated,FC000,5510863,1,1008,2025-11-27,7,1
97070671,340277,235517,2023-11-22,Preventive,9.18,Cable,1109.26,150.81,1260.07,3.99,Medium,Completed,FC000,5978315,1,1018,2024-08-28,5,1
11613786,371961,245044,2024-12-06,Preventive,0.7,Camera,723.98,82.84,806.82,2.2,Medium,Escalated,FC101,6303069,1,1014,2025-08-20,3,1
68345429,312809,512701,2025-04-24,Preventive,13.29,Motor,94.46,49.88,144.34,0.23,High,Completed,FC000,9961516,1,1010,2025-07-05,1,1
62030841,396874,380480,2024-10-17,Predictive,4.22,Motor,101.45,157.63,259.08,0.39,Medium,Completed,FC000,7147027,1,1019,2025-07-11,4,1
23271892,393242,403740,2026-04-26,Preventive,10.22,Wheel,855.77,501.9,1357.67,1.98,Low,Completed,FC000,5846684,0,1004,2026-10-09,1,0
55546718,196966,133580,2025-05-11,Preventive,15.77,Battery,182.24,92.17,274.41,10.72,High,Completed,FC202,4907377,1,1007,2025-06-10,4,1
58210596,237080,274841,2025-04-25,Preventive,17.07,Battery,432.22,34.04,466.26,13.71,Medium,Completed,FC202,6916626,1,1010,2025-08-29,2,1
41374784,467675,322128,2024-09-08,Corrective,0.57,Cable,101.17,89.75,190.92,5.89,High,Escalated,FC000,5634118,1,1009,2025-08-16,0,1
48690382,398411,672791,2023-05-17,Preventive,17.26,Battery,874.73,61.37,936.1,7.91,Medium,Completed,FC101,6838828,1,1007,2023-07-02,5,0
84317916,474226,171988,2023-12-11,Preventive,4.93,Motor,942.92,170.22,1113.14,1.81,Critical,Pending,FC303,8002614,1,1015,2024-10-18,5,1
49346829,304514,195735,2025-09-06,Predictive,7.35,Wheel,167.39,272.57,439.96,4.43,Critical,Completed,FC606,8613213,0,1000,2025-12-15,6,1
30360667,275174,279420,2023-11-27,Corrective,9.64,Wheel,666.14,247.88,914.02,2.02,Medium,Completed,FC404,1910789,1,1014,2024-09-01,3,0
11133544,489713,691085,2024-01-10,Predictive,9.8,Cable,590.59,56.51,647.1,2.23,Medium,Completed,FC101,4225535,1,1000,2024-05-14,2,1
83871644,393242,500242,2024-01-03,Emergency,20.39,Motor,886.28,73.46,959.74,3.01,High,Pending,FC101,5749878,1,1018,2024-11-20,2,0
50351908,319485,476926,2025-01-04,Predictive,18.03,Cable,437.93,368.72,806.65,1.73,High,Completed,FC000,4592296,0,1004,2025-03-09,4,1
33085670,388611,476926,2025-12-09,Predictive,14.09,Battery,1063.94,474.98,1538.92,9.28,Medium,Completed,FC000,4744172,0,1000,2026-05-31,1,1
15942401,340277,157889,2025-10-18,Predictive,17.7,Frame,841.09,111.24,952.33,5.95,Medium,Completed,FC000,1166176,1,1007,2025-11-17,2,1
74769028,476339,471816,2023-11-24,Corrective,10.96,Gripper,668.51,92.16,760.67,4.99,Medium,Completed,FC000,1799991,1,1009,2024-06-26,4,1
72984600,361825,512800,2023-03-04,Corrective,1.45,Battery,424.87,438.75,863.62,0.92,Medium,Completed,FC606,8282556,0,1018,2023-10-08,3,1
75077054,304218,243105,2025-07-28,Emergency,19.65,Motor,1066.16,566.97,1633.13,4.96,Medium,Completed,FC303,4610677,1,1000,2026-07-16,4,1
29770295,388611,546736,2026-03-01,Corrective,8.12,Camera,433.89,44.59,478.48,2.37,Critical,Completed,FC606,5627229,1,1013,2026-09-03,4,1
17927959,491694,573718,2024-01-02,Preventive,17.45,Wheel,721.44,268.64,990.08,0.89,High,Pending,FC000,1230454,1,1010,2024-04-27,6,1
31465545,193062,257309,2024-01-14,Predictive,11.57,Wheel,852.75,88.58,941.33,1.03,Low,Completed,FC000,4979158,0,1003,2024-12-18,1,1
79136026,345017,485348,2023-09-23,Preventive,8.49,Battery,552.68,286.04,838.72,3.1,Medium,Completed,FC202,8220484,0,1001,2024-06-04,3,1
95816024,384122,696438,2025-05-09,Corrective,16.66,,886.16,1046.61,1932.77,8.55,Medium,Completed,FC000,4829815,0,1016,2026-01-14,1,1
27954870,216929,491086,2026-03-05,Preventive,8.09,Wheel,206.5,59.22,265.72,0.26,High,Pending,FC101,8941464,1,1003,2026-12-18,7,1
76188912,425630,664533,2025-02-15,Predictive,12.39,,1191.73,191.76,1383.49,17.47,Low,Completed,FC202,3299909,1,1019,2025-07-18,3,0
41213997,433413,158055,2026-01-05,Corrective,16.72,Frame,533.79,79.22,613.01,5.5,Critical,Completed,FC303,4444833,1,1008,2026-09-10,5,1
88393532,385424,592400,2025-11-19,Emergency,13.15,Sensor,834.44,410.31,1244.75,5.22,Low,Completed,FC505,6290757,0,1011,2026-07-11,1,1
99765294,270524,106987,2024-11-01,Inspection,5.33,Battery,854.66,703.36,1558.02,9.81,High,Completed,FC000,7837740,1,1007,2025-10-14,3,1
95176376,495019,481767,2023-10-13,Preventive,20.85,Wheel,620.98,134.54,755.52,0.85,Medium,Completed,FC404,6289869,0,1003,2024-03-15,1,0
57197509,225777,607873,2023-11-18,Corrective,20.91,Battery,414.72,341.9,756.62,4.85,High,Escalated,FC505,6508069,0,1011,2024-01-23,2,1
62622152,489713,200599,2024-08-13,Emergency,17.28,Camera,320.81,520.22,841.03,4.93,Critical,Pending,FC606,4791301,1,1007,2025-06-30,5,0
38404249,476339,325948,2023-06-06,Preventive,19.7,Frame,481.89,193.59,675.48,4.87,High,Completed,FC404,8569864,1,1014,2024-01-22,2,0
43782879,373554,685226,2024-06-02,Corrective,12.49,Frame,273.6,229.1,502.7,3.69,High,Completed,FC000,8101615,0,1011,2025-02-05,2,0
95904247,353245,399746,2024-03-17,Preventive,9.52,Gripper,257.53,29.97,287.5,1.67,High,Completed,FC000,7470574,1,1017,2025-01-09,5,1
88025157,244916,491086,2024-10-01,Corrective,11.69,Wheel,950.61,210.68,1161.29,1.62,Medium,Escalated,FC404,6034695,1,1011,2025-08-01,5,1
31798011,312809,563636,2025-06-13,Predictive,14.22,Battery,1034.09,52.05,1086.14,13.07,High,Completed,FC101,4277713,0,1019,2025-09-04,0,1
87567654,476339,246595,2024-05-01,Inspection,10.14,Camera,454.19,89.65,543.84,1.62,Critical,Escalated,FC000,2605481,0,1010,2024-06-27,3,0
80450832,371360,458852,2023-03-03,Preventive,6.12,Wheel,513.67,327.53,841.2,4.83,High,Completed,FC000,9589104,1,1012,2023-04-13,1,1
33971742,490884,471816,2025-02-26,Preventive,0.63,Motor,683.02,116.36,799.38,1.18,Medium,Completed,FC000,7867602,1,1014,2025-08-09,4,0
69446230,197718,671725,2024-10-18,Emergency,4.93,Camera,630.23,177.21,807.44,0.79,High,Completed,FC202,5904555,0,1019,2025-06-14,4,1
93537378,244619,616318,2023-05-12,Preventive,3.55,Sensor,757.59,32.08,789.67,1.46,High,Completed,FC202,2411039,1,1002,2023-07-02,2,0
97815324,253533,691085,2023-04-05,Corrective,18.52,Battery,612.28,227.13,839.41,4.81,Medium,Completed,FC000,8588762,1,1001,2023-08-29,3,1
92063558,345017,677729,2025-11-05,Corrective,15.24,Battery,432.83,67.55,500.38,2.56,High,Completed,FC000,7635075,0,1008,2026-05-14,3,1
22925832,371360,403740,2024-12-18,Emergency,19.52,Wheel,701.08,417.93,1119.01,11.8,Medium,Escalated,FC404,4201603,1,1010,2025-09-23,2,1
69197894,427515,386561,2026-03-28,Corrective,6.68,Battery,498.4,45.31,543.71,0.49,Low,Completed,FC101,5045620,1,1016,2027-02-27,5,0
52595887,493436,203612,2023-08-24,Predictive,7.69,Wheel,993.51,618.78,1612.29,3.29,Low,In Progress,FC000,1796718,1,1005,2024-03-31,6,1
69846783,279917,664533,2025-05-05,Preventive,15.23,,308.47,440.08,748.55,4.37,Medium,In Progress,FC000,4834402,1,1003,2025-06-04,3,0
31079331,364234,245044,2024-05-29,Preventive,10.81,Sensor,646.05,22.06,668.11,1.68,Low,Pending,FC202,5780482,0,1016,2025-02-03,5,1
14375889,244916,573718,2025-01-02,Predictive,0.44,Motor,974.23,297.9,1272.13,2.93,High,Pending,FC101,8571873,0,1019,2025-03-18,2,1
23460363,227135,235517,2023-08-08,Corrective,17.39,Frame,113.51,135.43,248.94,6.95,Medium,Completed,FC303,3981952,0,1006,2024-03-14,1,1
51741891,214819,586005,2024-03-29,Predictive,18.21,Sensor,1103.65,173.87,1277.52,3.01,Medium,Pending,FC000,8832194,1,1007,2024-09-12,4,1
30287437,353245,458852,2025-06-29,Preventive,9.54,Sensor,333.92,393.11,727.03,0.18,Low,Completed,FC000,4294598,1,1004,2025-12-09,1,1
11605630,304218,592319,2025-04-25,Predictive,11.68,Battery,1170.04,25.04,1195.08,0.24,High,Completed,FC404,6020259,1,1008,2025-10-20,1,1
40479297,405049,587982,2026-03-01,Preventive,16.58,Gripper,115.41,758.49,873.9,3.71,Medium,In Progress,FC101,7172621,1,1001,2027-01-20,2,1
48250970,375360,510916,2024-08-07,Corrective,2.67,Cable,556.19,159.09,715.28,4.97,Medium,Pending,FC202,8479065,1,1012,2024-09-14,7,1
60758740,264294,678684,2025-01-28,Predictive,7.21,Cable,663.28,124.17,787.45,2.79,High,Pending,FC606,7925697,0,1009,2025-10-23,3,0
29403274,501118,306230,2024-06-22,Corrective,3.68,Battery,381.0,56.08,437.08,7.01,Medium,Completed,FC000,2030556,1,1017,2024-10-10,6,1
71346286,405049,386561,2025-01-16,Corrective,13.29,Battery,1016.39,17.79,1034.18,3.96,High,In Progress,FC202,5966516,1,1018,2025-06-09,6,1
76250559,264294,512948,2025-03-01,Corrective,16.17,Cable,205.59,16.52,222.11,2.55,Medium,Completed,FC000,3886089,0,1002,2025-10-21,5,0
25623983,181509,185729,2024-12-21,Corrective,4.23,Frame,242.27,1303.8,1546.07,1.25,High,Completed,FC202,6385262,0,1016,2025-06-06,1,0
37003915,429636,491719,2025-08-28,Predictive,0.91,,131.59,137.77,269.36,0.84,Medium,Completed,FC000,8587337,0,1007,2026-08-20,5,0
92203787,499072,325948,2023-08-14,Preventive,12.51,Motor,286.59,754.81,1041.4,0.12,High,Completed,FC000,9464434,0,1017,2024-03-26,4,1
40309725,497050,286828,2025-04-23,Corrective,20.8,Battery,788.15,183.45,971.6,3.06,Medium,Pending,FC505,6318797,1,1019,2025-07-04,5,1
32314773,293125,648153,2025-03-14,Inspection,3.36,Gripper,301.07,0.51,301.58,1.27,Medium,Completed,FC000,9922128,1,1009,2025-09-26,1,0
83823530,467675,696438,2023-02-16,Preventive,18.18,Sensor,226.46,26.94,253.4,3.27,High,Completed,FC000,3914763,0,1006,2023-04-22,0,0
18704958,244916,598885,2023-10-10,Preventive,20.51,Motor,111.47,151.22,262.69,2.53,Low,Completed,FC000,5525396,1,1013,2024-05-20,0,1
82079983,398411,306230,2023-12-23,Preventive,17.96,Wheel,375.65,150.12,525.77,2.29,Critical,Pending,FC000,9704883,1,1005,2024-03-14,2,1
80511064,206205,161688,2026-02-05,Preventive,11.47,Wheel,409.83,49.18,459.01,3.79,High,Completed,FC404,8366710,1,1017,2026-03-20,2,1
44657570,197718,402306,2024-03-28,Preventive,2.73,Camera,1021.33,214.85,1236.18,4.52,Medium,Completed,FC505,4216910,1,1015,2025-02-12,4,1
83362339,378959,395686,2024-01-09,Preventive,17.44,,177.76,169.92,347.68,10.69,Medium,Completed,FC303,5813893,1,1017,2024-11-11,1,1
76270483,249592,319880,2023-08-11,Corrective,3.13,Cable,992.32,371.45,1363.77,0.92,Medium,Completed,FC505,3893508,1,1006,2024-06-08,4,1
73704440,489713,399746,2026-04-11,Preventive,2.19,Battery,531.57,382.11,913.68,3.57,Low,In Progress,FC202,1544324,0,1001,2027-04-01,0,1
73761676,398411,391705,2024-07-06,Preventive,7.62,Motor,477.37,286.02,763.39,7.37,Medium,Completed,FC202,5169173,0,1019,2025-02-12,6,1
69089065,467675,200599,2024-03-17,Corrective,2.82,Wheel,681.59,73.56,755.15,1.89,Medium,Completed,FC202,7071800,1,1004,2024-05-08,7,1
78626973,353245,379148,2026-01-05,Corrective,8.86,Motor,1081.58,40.59,1122.17,5.26,Medium,Pending,FC101,3316754,1,1013,2026-06-06,2,1
45106067,412748,568782,2024-04-18,Preventive,9.96,Sensor,1106.57,279.32,1385.89,0.69,High,Completed,FC101,8653689,1,1016,2025-04-02,6,1
63867595,465747,245044,2024-07-05,Preventive,6.04,Cable,1061.79,93.46,1155.25,10.25,Critical,Completed,FC202,9610875,1,1003,2025-06-26,2,1
42312334,314889,496947,2024-03-19,Predictive,6.52,Gripper,873.29,29.3,902.59,7.01,Medium,Completed,FC404,3481318,0,1018,2024-06-08,7,1
15876379,419073,168127,2026-03-25,Emergency,5.98,Cable,706.74,3.49,710.23,12.01,Medium,Completed,FC505,3631821,0,1012,2027-03-22,7,1
12866067,227135,321882,2024-11-01,Preventive,16.8,Battery,879.7,116.21,995.91,19.47,Medium,Completed,FC101,3216569,0,1018,2025-02-28,5,0
13328022,226224,348803,2023-10-05,Preventive,4.1,Camera,196.45,340.42,536.87,0.67,Medium,Completed,FC000,2100522,0,1015,2023-11-28,6,0
12673255,469764,172376,2024-11-22,Corrective,23.37,Motor,138.26,103.0,241.26,10.2,High,Pending,FC000,6619900,1,1001,2025-04-10,4,1
29106791,467675,106987,2025-04-12,Emergency,2.32,Sensor,519.68,279.12,798.8,0.11,Low,Completed,FC000,6767355,1,1005,2025-07-23,2,1
47314767,427310,195735,2024-03-11,Corrective,19.0,Motor,453.39,334.33,787.72,2.43,Medium,Completed,FC000,8050823,1,1012,2024-10-03,2,1
64218192,494990,144208,2026-01-22,Inspection,16.7,Cable,830.4,33.14,863.54,5.06,Medium,Completed,FC000,1170212,0,1010,2026-07-21,2,1
